Id,Fecha,Tweet,Usuario,Clasificación
3075,6/13/2022,spacex empresa de elon musk lanzará próximamente sistema de internet satelital starlink en panamá,burgosmg,Positivo
3076,6/13/2022,el internet satelital de spacex muy pronto podría ofrecerse en cruceros,qoretech,Neutro
3080,6/13/2022,contrata #starlink el internet de #elonmusk y muestra cómo instalarlo,viadescapetv,Neutro
3081,6/13/2022,elon musk revela detalles de los satélites starlink 2 0 vía,grapcg,Neutro
3083,6/12/2022,starlink internet satelital de elon musk duplica sus clientes en chile en seis meses #puq,cesar quezada,Positivo
3486,6/15/2022,"Muchas veces las represas bloquean las rutas de reproducción y alimentación de los peces. Ahora un sistema de tubos lanza a los peces de un lado al otro del río al estilo de un tubo de vacío o del famoso ""Hyperloop:de Elon Musk.  https://t.co/Z3BhKNYnK9",radio_nicaragua,Positivo
3487,6/15/2022,Elon Musk crying on the floor of Nuevo León's Pesquería's Spaceport's Space Tragedies Wax Museum. https://t.co/Pvsan1XE6z,AttackMonterrey,Neutro
470,6/15/2022,elon musk cumple e inicia con despidos masivos en tesla,ERomanat,Neutro
477,6/15/2022,"ron de santis reacciona a la declaracion de elon musk diciendo que votaria por el si se lanzara como candidato presidencial, ron : estoy enfocado en 2022, pero agradezco el apoyo de todos los afroamericanos, que puedo decir.:rofl::rofl::rofl::rofl::rofl::rofl::rofl::rofl::rofl::rofl:",rosapantin1301,Neutro
490,6/15/2022,"nobles, al parecer elon musk podria ser uno de ellos. por lo pronto se ha pronunciao a favor de de santis el gobernador en miami por la defensa de la familia, la vida y los valores; en caso que se postulara a la presidencia.",Maria1Guadalupe,Neutro
503,6/15/2022,elon musk se salio con la suya,Ambitocom,Negativo
506,6/15/2022,elon musk confiesa que voto por mayra flores y que prefiere a desantis para el 2024 #elonmusk #rondesantis #mayraflores,liberal_diario,Neutro
537,6/15/2022,el telefono desarrollado por la empresa de elon musk asegura que esta listo para destruir al iphone cuando se encuentre en el mercado. algunas caracteristicas son las siguientes:,RomanovOk,Neutro
3318,6/15/2022,¿Una fábrica de Tesla en México? Elon Musk evalúa opciones https://t.co/9KZgH0D8s4,playersoflife,Neutro
2840,6/15/2022,¿por que elon musk dijo que votara por desantis en 2024,elamerican,Negativo
2851,6/15/2022,wow muy orgulloso de usted,cavt503,Positivo
2854,6/15/2022,q buen trabajo esta realizando nuestra embajadora,alexand06855972,Neutro
2871,6/15/2022,excelente para ver con mejor calidad y nitidez tu programa informativo la fiscal sv,nahum46238864,Negativo
3345,6/15/2022,"AYUDENME A ENTENDER UN POCO MAS:SI UNA PERSONA ES DE ORIGEN AFRICANO Y ES CIUDADANO AMERICANO,ES UN ""AFRICAN AMERICAN""-ELON MUSK NACIO EN AFRICA DEL SUR-CUAL ES EL PROBLEMA?COLOR DE LA PIEL?SI ERES DE AFRICA PERO ERES BLANCO,NO ERES""AFRICAN AMERICAN""?NO ES ESO RACISMO? https://t.co/YOSiYFnbtG",elgatoweebee,Negativo
3347,6/15/2022,Me informan que si Elon Musk fuese la cáscara de una semilla sería Elon Husk.  drum  glowing_star ,JuanAndresBelo,Positivo
3360,6/15/2022,"Vía  El CEO de Amazon, Jeff Bezos; Elon Musk, de Tesla y Mark Zuckerberg, de Meta, han visto caer su patrimonio neto en un total combinado de 200 mil mdd este año. https://t.co/3NIEMOdEge",mangelhdez,Neutro
2890,6/15/2022,se lanzara sistema de internet satelital en panama a traves de la empresa spacex,panamaobserva,Neutro
3363,6/15/2022,Elon Musk apeló la negativa de un juez a poner fin a su acuerdo de 2018 con la Comisión de Bolsa y Valores de Estados Unidos. https://t.co/k4CiqVNCJm,Forbes_Mexico,Neutro
2919,6/15/2022,y antenas,jaimenaes2,Neutro
2923,6/15/2022,luz verde de la faa a los lanzamientos orbitales de spacex en boca chica via,lopezescarre,Neutro
3386,6/15/2022, Pero con grupo SIE en lugar de Elon Musk https://t.co/6hrNGFJSbu,Antonio_Kuri,Neutro
2947,6/15/2022,los comentarios a favor y en contra que recibe en chile y ee uu y que pronto podriamos oir en peru,tecnoycienciaec,Neutro
2965,6/14/2022,¿como funciona starlink el internet satelital de elon musk y que representaria su llegada a panama,luis correa10,Neutro
3299,6/15/2022,"    El padre de elon musk hizo millones con minas esclavistas de esmeraldas en África. Bill Gates robó el sistema operativo a su socio, el programo muy poco. De Carlos Slim no sé nada, pero algún multimillonario ha tenido que tener suerte en la historia.",Cabezapo69,Neutro
2845,6/15/2022,un satelite propio de telecomunicaciones de banda ancha y con gusto se paga la internet,roberto pania,Positivo
2853,6/15/2022,excelente,alexand06855972,Neutro
2865,6/15/2022,ufff esto se puso bueno,andres c420,Neutro
2894,6/15/2022,gracias a ustedes por cuidarla con tanto amor,a121975,Neutro
2907,6/15/2022,enhorabuena,juancanavarro,Positivo
2912,6/15/2022,062 microgravedad spacex y el turismo lunar · hayabusa 2 y sus amp amp en el asteroide ryugu de,radiocienciaes,Positivo
2959,6/14/2022,yo creo que es porque le dijo a elon mosk que tenia demasiados parasitos hijos,amai eden,Negativo
3467,6/15/2022,NP: El:Gran Hermano” Elon Musk contrata agencia de PR... https://t.co/EHC4ZoPhqO,MatiasBiscaro,Neutro
3495,6/15/2022, Tanto lo amaba que le puso lo cuernos con James Franco y con Elon Musk  face_with_rolling_eyes   #AmberHeardIsALiar,madeofstone87,Neutro
2986,6/13/2022,el internet satelital de spacex muy pronto podria ofrecerse en cruceros,qoretech,Neutro
2998,6/12/2022,se lo robo elon mosk,matette,Neutro
3019,6/15/2022,era cona lo de elon musk :joy::joy::face_with_hand_over_mouth:,PatriotaNene,Neutro
3027,6/15/2022,para quienes en la manana no lo vieron: mayra flores es la primera americana nacida en mexico elegida al congreso de los estados unidos. !y elon musk tuiteo q habia votado por ella!!!,MagalyPatio3,Neutro
3060,6/14/2022,eso se lo paga cualquier rico está dama es hermosa imagínate a elon mosk pagando lo q ella quiera,coronacubillan,Negativo
3104,6/15/2022,la innovación cambia el juego ahora se puede pensar en la compra de internet sin estar pensando en cableado de las comunidades rurales la importancia de generar espacios de innovación es esta,davidriquelme,Positivo
3106,6/15/2022,dijo que si estás en contra de la inmortalidad pero andas tomando medicando y agua potable eres un hipócrita y le dijo parásitos a los hijos de elon mosk,amai eden,Neutro
3110,6/15/2022,#elpaísdd de acuerdo con el mici el sistema de internet starlink será lanzado en coordinación con la autoridad nacional para la innovación gubernamental aig,diaadiapa,Neutro
3111,6/15/2022,elon musk está buscando un lugar para su nueva planta de tesla tal vez si presionas un poco al gobierno para que se comunique con elon musk o algo así como lo hicieron con starlink,iamjosemoon,Neutro
516,6/15/2022,"si elon musk no apoya a un anciano blanco geriatrico ejecutando la economia en el suelo, pero si voto por una mujer mexicana americana, esto lo hace supremacista blanco y autoritario",ShapiroEspanol,Negativo
531,6/15/2022,estoy harta de elon musk. le fui a dar unfollow y no pude pq no lo sigo. :rage:,latitanica,Negativo
534,6/15/2022,"cuantos miles de millones de dolares perdieron elon musk, jeff bezos y mark zuckerberg (por el ojo de la cerradura - periodico digital dominicano) -",porojocerradura,Negativo
625,6/15/2022,"mi alma en sacrificio para que elon musk ya ponga el ""editar tweet"".",Gema_Boo_,Neutro
3335,6/15/2022,"Elon Musk decidió su voto del lado republicano. https://t.co/w1jPDYKdaS

#Musk  #voto #Texas #nacional #republicano",NoticiasYaLA,Neutro
3359,6/15/2022,"  el elon musk os esta grabando, saludle",thehfmr,Negativo
2935,6/15/2022,el gigante aeroespacial spacex instalara internet en panama,nestoraltuve,Neutro
3364,6/15/2022,"El CEO de Amazon, Jeff Bezos; Elon Musk, de Tesla y Mark Zuckerberg, de Meta, han visto caer su patrimonio neto en un total combinado de 200 mil mdd este año. https://t.co/ntEbEk0nh2",Reforma,Neutro
3376,6/15/2022,"Sinceramente, si me pagaran por ser weona, tendría tanta plata como Elon musk  tired_face ",Carlaaa19,Neutro
3049,6/15/2022,qué es cuánto cuesta en chile y cómo funciona el internet de elon musk,alopezescarre,Neutro
3054,6/14/2022,yo creo que es porque le dijo a elon mosk que tenía demasiados parásitos hijos,amai eden,Negativo
3113,6/14/2022,ucrania ha asegurado que los satélites starlink de elon musk han sido muy eficientes contra los ataques rusos y china ya mira este servicio con recelo,biespana,Positivo
3114,6/14/2022,elon musk dijo la semana pasada a los empleados de spacex que no es probable que la compañía haga público su negocio de internet satelital starlink hasta 2025 o más tarde extendiendo una vez más el cronograma estimado para una oferta pública inicial,elceo,Neutro
3115,6/14/2022,#venezuelaenkuwait el gobierno de panamá anunció la futura implementación en el país del sistema de internet satelital starlink desarrollado por la compañía space exploration technologies spacex del magnate sudafricano elon musk,chavista0101,Neutro
3119,6/14/2022,¿cómo funciona starlink el internet satelital de elon musk y qué representaría su llegada a panamá panamá américa,ptyjulio164,Neutro
3122,6/13/2022,funcionarios del ministerio de comercio e industrias visitaron este lunes las instalaciones de space exploration technologies corp spacex,panamaamerica,Neutro
3123,6/13/2022,el internet de elon musk estará próximamente en república dominicana más información en,vozgoicoechea,Neutro
497,6/15/2022,"por primera vez, elon musk voto republicano. el emprendedor se muestra cada vez mas distanciado de la izquierda progresista. ha denunciado la cultura de la cancelacion, la censura y las politicas de confinamiento.",AssaCaribbean,Neutro
624,6/15/2022,"hombre no todos algunos te los cruzas por la calle de vez en cuando y vivimos en diferentes ciudades. pero si, esto de los bots en twitter es algo endemico y le huele el tufo hasta a elon musk",ribonito,Neutro
629,6/15/2022,"si, porque yo soy dueno de twitter y mande a elon musk a que te la quitara:smiling_imp::joy:",royalnevergiv10,Neutro
637,6/15/2022,esas 25 pesetas de tu abuela valen mas que 30 millones de elon musk,bartlebyt,Neutro
2570,6/15/2022,"Qué lo que piensan esos profesores plagas que juran que son ""buenos profes"" por tener aplazo masivo en su materia que solo ""Elon Musk puede pasar""",Luli,Neutro
2571,6/15/2022,"Elon musk me cargo la verga por una semana, todo por tirarle a Adrián Aldrete cuando lo anunciaron jajajaja",JERONIMO,Negativo
2841,6/15/2022,una resena de como es el internet de starlink de elon musk,leo tuitero,Neutro
2843,6/15/2022,por esto elon musk compro twitter,damnezequiel,Neutro
3416,6/15/2022,"#Tecnología | Twitter sigue a la espera de que la oferta de compra de Elon Musk se materialice. 

Lea los detalles  right_arrow  
https://t.co/gW89GaZXVs https://t.co/QmgXYQ3nbe",RedMasNoticias,Neutro
3418,6/15/2022, Solo mirar cómo Elon Musk fácilmente con dos tweet ha variado los precios de acciones de diferentes compañías. Es fácil haber vendido acciones justo antes y haber sacado beneficio.,Campixo7777,Neutro
2859,6/15/2022,residentes y autoridades hablan sobre lo que se necesita para aprobar los lanzamientos que la compania spacex,telemundo40,Neutro
2900,6/15/2022,asi es como estan ademas es aspiracionista spacex,jpmxo21,Positivo
3449,6/15/2022," Pero sin ser inmortales ya los tenemos que aguantar. Si fuésemos inmortales, estoy seguro que existirían filtros especiales para no tener que verlos nunca. O los podemos ofrecer a Elon Musk para que los mande a Marte todos juntos",Fucos_,Neutro
2949,6/15/2022,no se porque todos hablan de eso y no de que llamo parasitos a los hijos de elon mosk,amai eden,Positivo
3455,6/15/2022, Tranquilo Elon Musk,ariel_RC76,Negativo
2969,6/14/2022,el internet satelital starlink de elon musk viene a panama via,bobalonso,Positivo
2973,6/14/2022,elon musk y sus 40 000 satelites de starlink nos dejan ciegos pero tengo internet en la montana,xsoukx13,Negativo
2984,6/13/2022,la empresa spacex propiedad del multimillonario elon musk lanzara su sistema de internet satelital starlink en pa...,laexitosapanama,Neutro
2989,6/13/2022,starlink el internet desarrollado por spacex de elon musk podria llegar a los cruceros de la mano de la compania...,biespana,Positivo
3472,6/15/2022,// que sepan que lo estoy planeando en serio se va a hacer o mataré a Elon musk,USAhumanc,Negativo
3002,6/12/2022,el efecto en la guerra de starlink de elon musk ha sido devastador segun el ejercito americano via,tonicesteve,Negativo
3003,6/12/2022,el efecto en la guerra de starlink de elon musk ha sido devastador segun el ejercito americano,alopezescarre,Neutro
3018,6/15/2022,?por que elon musk dijo que votara por desantis en 2024? #noticias,ElAmerican_,Neutro
3030,6/15/2022,"que si, chavales: que todo lo que no este escrito en papel, incluido todo lo que soltamos por twitter, se perdera para siempre. ?no es maravilloso? marx sobreviviria. elon musk, no.",paparabioso4,Negativo
3034,6/15/2022,"mi profesor esta hablando de elon musk, creo q le admira",daniloclouds,Positivo
3035,6/15/2022,ya tienes a elon musk poniendote el circulo verde !! hechisimo,claraaizquierdo,Neutro
480,6/15/2022,"elon musk, conocido por ser afrodescendiente.",kaputjan,Neutro
493,6/15/2022,elon musk mencionando a su chef favorito.,tgaude,Neutro
495,6/15/2022,"hace un tiempo anuncio que queria conseguir fondos para fundar su propio laboratorio con el que descubrir la inmortalidad(no tiene estudios). hoy elon musk twiteo que la natalidad esta bajando, y este le respondio que los ninos son parasitos y que deberia centrarse en encontrar:arrow_down:",Asturianix98,Neutro
515,6/15/2022,?leche en polvo con azucar? la hija de elon musk.,danielyp,Neutro
526,6/15/2022,#economiaynegocios elon musk podria instalar una fabrica de tesla en mexico,diariodelistmo_,Positivo
527,6/15/2022,"cuantos miles de millones de dolares perdieron elon musk, jeff bezos y mark zuckerberg #pisandolaraya #dajabon #noticias",pisandolaraya,Neutro
533,6/15/2022,"el padre de elon musk hizo millones con minas esclavistas de esmeraldas en africa. bill gates robo el sistema operativo a su socio, el programo muy poco. de carlos slim no se nada, pero algun multimillonario ha tenido que tener suerte en la historia.",Cabezapo69,Negativo
545,6/15/2022,"bolsonaro es un siervo de la cia y las corporaciones agroindustriales, ahora hace poco recibio a elon musk para introducir tesla a brasil",Jimin46052406,Neutro
619,6/15/2022,"musk el belico | por: el supermillonario mas rico del mundo, elon musk, no es solo un gran empresario, tambien incursiona en el campo militar.",VisionMX_,Positivo
643,6/15/2022,hablar de elon musk me dan acidez,laburriquita69,Negativo
3292,6/15/2022,#EconomiayNegocios Elon Musk podría instalar una fábrica de Tesla en México https://t.co/hboiExbgtJ,imagendelgolfo,Neutro
3050,6/15/2022,#negocios l durante una presentación ante la comisión federal de comunicaciones fcc de estados unidos royal cari...,revistaekos,Neutro
3338,6/15/2022,De nuestras redes - El níquel para los coches eléctricos sale de la selva de Indonesia: carta a Elon Musk https://t.co/r1tZFbqxrs vía ,tadmura,Neutro
3061,6/14/2022,espero musk esté pendiente que la política criolla y extranjera no controle su starlink en panamá,bithelix,Neutro
3341,6/15/2022,No le creo ni un poquito a Elon Musk  shushing_face ,monitorrente,Negativo
3067,6/14/2022,elon musk y sus 40 000 satelites de starlink nos dejan ciegos pero tengo internet en la montaña,xsoukx13,Positivo
3351,6/15/2022,Elon Musk considera a México como una de las opciones para abrir una fábrica de Tesla https://t.co/vW5c1Veapc,RAFAELLO64,Neutro
3355,6/15/2022,"   Bien.
""Cuando algo es lo suficientemente importante, deberías hacerlo aunque las posibilidades no estén a tu favor""
Elon Musk.",MIntolerante,Positivo
3369,6/15/2022,Elon Musk y trabajadores de Twitter se reunirán para aclarar dudas sobre la venta https://t.co/MkL7CGrrVz,ElNucleoRocks,Neutro
3377,6/15/2022,"Elon Musk votó por el partido Republicano, en concreto por Mayra Flores.  face_screaming_in_fear  

A los progres les va a dar diarrea.  grinning_squinting_face  https://t.co/gTqCnFD0HX",CarlRamirezA,Neutro
455,6/15/2022,"twitter esta duro y dale con que active las notificaciones. esta viendo el tio pajaro que ya me distraigo en esta madre alegando harta pendejada casi como el ocupadisimo y heavy user elon musk, y encima fomenta histericamente mi vicio. para ya twitter.",Miguel_Velasco,Negativo
